corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm,query_year,year,CorrectionDummy_filing
00131197,서원,021050,Y,[기재정정]사업보고서 (2021.12),20230309000649,서원,20230309,연,2023,2023,1
00135777,신대양제지,016590,Y,[기재정정]사업보고서 (2022.12),20230905000316,신대양제지,20230905,연,2023,2023,1
00135777,신대양제지,016590,Y,[기재정정]사업보고서 (2018.12),20230217001599,신대양제지,20230217,연,2023,2023,1
00135777,신대양제지,016590,Y,[기재정정]사업보고서 (2017.12),20230217001593,신대양제지,20230217,연,2023,2023,1
00135777,신대양제지,016590,Y,[기재정정]사업보고서 (2016.12),20230217001583,신대양제지,20230217,연,2023,2023,1
00144720,와이투솔루션,011690,Y,[기재정정]사업보고서 (2018.12),20190613000369,와이투솔루션,20190613,연,2019,2019,1
00118008,동원금속,018500,Y,[기재정정]사업보고서 (2019.03),20200116000259,동원금속,20200116,연,2020,2020,1
00118008,동원금속,018500,Y,[기재정정]사업보고서 (2021.03),20210706000358,동원금속,20210706,연,2021,2021,1
00132868,우성머티리얼스,011300,Y,[기재정정]사업보고서 (2019.12),20220218001138,우성머티리얼스,20220218,연,2022,2022,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2017.12),20180907000532,HMM,20180907,연,2018,2018,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2016.12),20180907000531,HMM,20180907,연,2018,2018,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2015.12),20180907000529,HMM,20180907,연,2018,2018,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2014.12),20180907000528,HMM,20180907,연,2018,2018,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2022.12),20230714000061,HMM,20230714,연,2023,2023,1
00164645,HMM,011200,Y,[기재정정]사업보고서 (2023.12),20240328001188,HMM,20240328,연,2024,2024,1
00102113,경인양행,012610,Y,[기재정정]사업보고서 (2020.12),20210331000615,경인양행,20210331,연,2021,2021,1
00102113,경인양행,012610,Y,[기재정정]사업보고서 (2021.12),20220330000263,경인양행,20220330,연,2022,2022,1
00155355,풀무원,017810,Y,[기재정정]사업보고서 (2020.12),20210616000380,풀무원,20210616,연,2021,2021,1
00130684,서울도시가스,017390,Y,[기재정정]사업보고서 (2023.12),20240319000303,서울도시가스,20240319,연,2024,2024,1
00139764,에넥스,011090,Y,[기재정정]사업보고서 (2023.12),20240321001860,에넥스,20240321,연,2024,2024,1
00152385,에이프로젠,007460,Y,[기재정정]사업보고서 (2019.12),20201113000797,에이프로젠,20201113,연,2020,2020,1
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2017.12),20180814002959,차AI헬스케어,20180814,,2018,2018,1
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2018.12),20191031000400,차AI헬스케어,20191031,연,2019,2019,1
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2018.12),20190814002215,차AI헬스케어,20190814,정연,2019,2019,1
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2021.12),20220816002378,차AI헬스케어,20220816,연,2022,2022,1
00136776,차AI헬스케어,025620,Y,[기재정정]사업보고서 (2021.12),20220331003404,차AI헬스케어,20220331,정연,2022,2022,1
00159795,한국카본,017960,Y,[기재정정]사업보고서 (2018.12),20190711000324,한국카본,20190711,연,2019,2019,1
00147860,에스엠벡셀,010580,Y,[기재정정]사업보고서 (2020.12),20210819000375,에스엠벡셀,20210820,,2021,2021,1
00147860,에스엠벡셀,010580,Y,[기재정정]사업보고서 (2019.12),20210811000351,에스엠벡셀,20210811,,2021,2021,1
00121570,문배철강,008420,Y,[기재정정]사업보고서 (2017.12),20180611000284,문배철강,20180611,,2018,2018,1
00121570,문배철강,008420,Y,[기재정정]사업보고서 (2018.12),20190618000154,문배철강,20190618,,2019,2019,1
00121570,문배철강,008420,Y,[첨부정정]사업보고서 (2020.12),20210312000680,문배철강,20210312,,2021,2021,1
00161116,HL D&I,014790,Y,[기재정정]사업보고서 (2020.12),20210422000308,HL D&I,20210422,연,2021,2021,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2017.12),20180330000900,일정실업,20180330,연,2018,2018,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2017.12),20180330000879,일정실업,20180330,정연,2018,2018,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2020.12),20210506000464,일정실업,20210506,연,2021,2021,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2020.12),20210330000743,일정실업,20210330,정연,2021,2021,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2021.12),20240321001893,일정실업,20240321,연,2024,2024,1
00146542,일정실업,008500,Y,[기재정정]사업보고서 (2022.12),20240321001879,일정실업,20240321,연,2024,2024,1
00105855,엘에스일렉트릭,010120,Y,[기재정정]사업보고서 (2018.12),20190401004824,엘에스일렉트릭,20190401,연,2019,2019,1
00105855,엘에스일렉트릭,010120,Y,[기재정정]사업보고서 (2023.12),20240326000494,엘에스일렉트릭,20240326,연,2024,2024,1
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2017.12),20180615000370,대양금속,20180615,,2018,2018,1
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2019.12),20200814001420,대양금속,20200814,,2020,2020,1
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2020.12),20210323001091,대양금속,20210323,정,2021,2021,1
00111111,대양금속,009190,Y,[기재정정]사업보고서 (2020.12),20220422000699,대양금속,20220422,,2022,2022,1
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2020.12),20210326001259,이화산업,20210326,정연,2021,2021,1
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2022.12),20240315000810,이화산업,20240315,연,2024,2024,1
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2021.12),20240315000770,이화산업,20240315,연,2024,2024,1
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2020.12),20240315000757,이화산업,20240315,연,2024,2024,1
00145686,이화산업,000760,Y,[기재정정]사업보고서 (2019.12),20240314000617,이화산업,20240314,연,2024,2024,1
00132637,동원시스템즈,014820,Y,[기재정정]사업보고서 (2021.12),20220510000724,동원시스템즈,20220510,연,2022,2022,1
00132637,동원시스템즈,014820,Y,[첨부정정]사업보고서 (2021.12),20220324000294,동원시스템즈,20220324,정연,2022,2022,1
00126478,삼성중공업,010140,Y,[기재정정]사업보고서 (2023.12),20240315000850,삼성중공업,20240315,연,2024,2024,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2017.12),20200724000009,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2016.12),20200724000008,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2015.12),20200724000007,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2014.12),20200724000006,모토닉,20200724,연,2020,2020,1
00151128,모토닉,009680,Y,[기재정정]사업보고서 (2013.12),20200724000005,모토닉,20200724,연,2020,2020,1
00101488,경동나비엔,009450,Y,[기재정정]사업보고서 (2020.12),20210419000238,경동나비엔,20210419,연,2021,2021,1
00101488,경동나비엔,009450,Y,[첨부정정]사업보고서 (2020.12),20210319000017,경동나비엔,20210319,정연,2021,2021,1
00101488,경동나비엔,009450,Y,[기재정정]사업보고서 (2023.12),20240319000499,경동나비엔,20240319,연,2024,2024,1
00125150,SGC에너지,005090,Y,[기재정정]사업보고서 (2017.12),20181105000418,SGC에너지,20181106,연,2018,2018,1
00125150,SGC에너지,005090,Y,[기재정정]사업보고서 (2021.12),20220812000745,SGC에너지,20220812,연,2022,2022,1
00109754,대림바스,005750,Y,[첨부정정]사업보고서 (2020.12),20210318001112,대림바스,20210318,연,2021,2021,1
00113535,대한해운,005880,Y,[기재정정]사업보고서 (2018.12),20200318000678,대한해운,20200318,연,2020,2020,1
00111421,휴니드테크놀러지스,005870,Y,[기재정정]사업보고서 (2018.12),20191016000377,휴니드테크놀러지스,20191016,,2019,2019,1
00111421,휴니드테크놀러지스,005870,Y,[기재정정]사업보고서 (2017.12),20191016000372,휴니드테크놀러지스,20191016,,2019,2019,1
00135111,수산세보틱스,017550,Y,[첨부정정]사업보고서 (2017.12),20181016000110,수산세보틱스,20181016,연,2018,2018,1
00135111,수산세보틱스,017550,Y,[기재정정]사업보고서 (2017.12),20180330002208,수산세보틱스,20180330,정연,2018,2018,1
00135111,수산세보틱스,017550,Y,[기재정정]사업보고서 (2019.12),20200330003516,수산세보틱스,20200330,연,2020,2020,1
00165413,롯데케미칼,011170,Y,[기재정정]사업보고서 (2018.12),20190726000472,롯데케미칼,20190726,연,2019,2019,1
00165413,롯데케미칼,011170,Y,[기재정정]사업보고서 (2019.12),20200331002363,롯데케미칼,20200331,연,2020,2020,1
00165413,롯데케미칼,011170,Y,[기재정정]사업보고서 (2022.12),20230321001511,롯데케미칼,20230321,연,2023,2023,1
00165413,롯데케미칼,011170,Y,[기재정정]사업보고서 (2023.12),20240401004380,롯데케미칼,20240401,연,2024,2024,1
00106669,세아베스틸지주,001430,Y,[기재정정]사업보고서 (2018.12),20190401005181,세아베스틸지주,20190401,연,2019,2019,1
00165680,호텔신라,008770,Y,[기재정정]사업보고서 (2021.12),20220310000632,호텔신라,20220310,연,2022,2022,1
00166272,화승코퍼레이션,013520,Y,[첨부정정]사업보고서 (2021.12),20220328000684,화승코퍼레이션,20220328,연,2022,2022,1
00173795,신흥,004080,Y,[기재정정]사업보고서 (2022.12),20230411002838,신흥,20230411,연,2023,2023,1
00166227,화승인더스트리,006060,Y,[기재정정]사업보고서 (2019.12),20200402002415,화승인더스트리,20200402,연,2020,2020,1
00166227,화승인더스트리,006060,Y,[기재정정]사업보고서 (2021.12),20220812000471,화승인더스트리,20220812,연,2022,2022,1
00102751,고려산업,002140,Y,[기재정정]사업보고서 (2023.12),20240318000158,고려산업,20240318,연,2024,2024,1
00113614,대현,016090,Y,[기재정정]사업보고서 (2020.12),20210419000142,대현,20210419,,2021,2021,1
00113614,대현,016090,Y,[기재정정]사업보고서 (2023.12),20240329000905,대현,20240329,,2024,2024,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2017.12),20190314000279,광명전기,20190314,정연,2019,2019,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2016.12),20190314000275,광명전기,20190314,정연,2019,2019,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2021.12),20241114000278,광명전기,20241114,연,2024,2024,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2020.12),20241114000271,광명전기,20241114,연,2024,2024,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2019.12),20241114000265,광명전기,20241114,연,2024,2024,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2018.12),20241114000237,광명전기,20241114,연,2024,2024,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2017.12),20241114000230,광명전기,20241114,연,2024,2024,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2016.12),20241114000221,광명전기,20241114,연,2024,2024,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2022.12),20241113000753,광명전기,20241113,연,2024,2024,1
00103662,광명전기,017040,Y,[기재정정]사업보고서 (2023.12),20241113000752,광명전기,20241113,연,2024,2024,1
00138297,STX,011810,Y,[기재정정]사업보고서 (2018.12),20190709000327,STX,20190709,연,2019,2019,1
00138297,STX,011810,Y,[기재정정]사업보고서 (2021.12),20220331003200,STX,20220331,연,2022,2022,1
00102858,고려아연,010130,Y,[기재정정]사업보고서 (2017.12),20180405000065,고려아연,20180405,연,2018,2018,1
00102858,고려아연,010130,Y,[기재정정]사업보고서 (2023.12),20240328001400,고려아연,20240328,연,2024,2024,1
00168401,금비,008870,Y,[기재정정]사업보고서 (2018.09),20191230000117,금비,20191230,연,2019,2019,1
00168401,금비,008870,Y,[기재정정]사업보고서 (2021.09),20211222000233,금비,20211222,연,2021,2021,1
00143794,원림,005820,Y,[기재정정]사업보고서 (2021.12),20220930000156,원림,20220930,연,2022,2022,1
00143794,원림,005820,Y,[기재정정]사업보고서 (2023.12),20240326000661,원림,20240326,연,2024,2024,1
00169048,HLB글로벌,003580,Y,[기재정정]사업보고서 (2017.12),20180830000974,HLB글로벌,20180830,,2018,2018,1
00169048,HLB글로벌,003580,Y,[기재정정]사업보고서 (2016.12),20180830000951,HLB글로벌,20180830,,2018,2018,1
00169048,HLB글로벌,003580,Y,[기재정정]사업보고서 (2019.12),20200515002473,HLB글로벌,20200515,연,2020,2020,1
00111458,대영포장,014160,Y,[기재정정]사업보고서 (2021.12),20220322000600,대영포장,20220322,,2022,2022,1
00111458,대영포장,014160,Y,[기재정정]사업보고서 (2021.12),20220322000531,대영포장,20220322,정,2022,2022,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2017.12),20180611000428,신풍제약,20180611,정연,2018,2018,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2019.12),20201016000315,신풍제약,20201016,정연,2020,2020,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2018.12),20201016000310,신풍제약,20201016,정연,2020,2020,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2017.12),20201016000303,신풍제약,20201016,정연,2020,2020,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2022.12),20230712000270,신풍제약,20230712,연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2022.12),20230502000039,신풍제약,20230502,정연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2022.12),20230502000023,신풍제약,20230502,정연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2021.12),20230502000020,신풍제약,20230502,연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2020.12),20230502000018,신풍제약,20230502,연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2019.12),20230502000016,신풍제약,20230502,연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2018.12),20230502000014,신풍제약,20230502,연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2017.12),20230502000010,신풍제약,20230502,연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2016.12),20230502000006,신풍제약,20230502,연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2015.12),20230502000004,신풍제약,20230502,연,2023,2023,1
00137359,신풍제약,019170,Y,[기재정정]사업보고서 (2023.12),20240322000888,신풍제약,20240322,연,2024,2024,1
00116268,동성제약,002210,Y,[기재정정]사업보고서 (2018.12),20190710000329,동성제약,20190710,,2019,2019,1
00116268,동성제약,002210,Y,[기재정정]사업보고서 (2021.12),20220328000201,동성제약,20220328,,2022,2022,1
00116268,동성제약,002210,Y,[기재정정]사업보고서 (2021.12),20220318001102,동성제약,20220318,정,2022,2022,1
00116268,동성제약,002210,Y,[기재정정]사업보고서 (2022.12),20230331003352,동성제약,20230331,,2023,2023,1
00145437,아센디오,012170,Y,[기재정정]사업보고서 (2017.12),20180411002424,아센디오,20180411,연,2018,2018,1
00145437,아센디오,012170,Y,[첨부정정]사업보고서 (2017.12),20180402004680,아센디오,20180402,정연,2018,2018,1
00145437,아센디오,012170,Y,[기재정정]사업보고서 (2020.12),20210416000602,아센디오,20210416,연,2021,2021,1
00145437,아센디오,012170,Y,[기재정정]사업보고서 (2019.12),20210203000514,아센디오,20210203,정연,2021,2021,1
00145437,아센디오,012170,Y,[기재정정]사업보고서 (2021.12),20220816002550,아센디오,20220816,연,2022,2022,1
00145437,아센디오,012170,Y,[기재정정]사업보고서 (2023.12),20240801000257,아센디오,20240801,연,2024,2024,1
00145437,아센디오,012170,Y,[기재정정]사업보고서 (2023.12),20240731000745,아센디오,20240731,정연,2024,2024,1
00162586,한올바이오파마,009420,Y,[기재정정]사업보고서 (2021.12),20220816001546,한올바이오파마,20220816,연,2022,2022,1
00137207,유니켐,011330,Y,[기재정정]사업보고서 (2019.12),20200514000338,유니켐,20200514,연,2020,2020,1
00137207,유니켐,011330,Y,[기재정정]사업보고서 (2022.12),20230329000065,유니켐,20230329,연,2023,2023,1
00112651,대창,012800,Y,[기재정정]사업보고서 (2018.12),20190625000399,대창,20190625,연,2019,2019,1
00129420,까뮤이앤씨,013700,Y,[기재정정]사업보고서 (2017.12),20181204000264,까뮤이앤씨,20181204,,2018,2018,1
00129420,까뮤이앤씨,013700,Y,[기재정정]사업보고서 (2016.12),20181204000257,까뮤이앤씨,20181204,,2018,2018,1
00129420,까뮤이앤씨,013700,Y,[기재정정]사업보고서 (2015.12),20181204000247,까뮤이앤씨,20181204,,2018,2018,1
00129420,까뮤이앤씨,013700,Y,[기재정정]사업보고서 (2021.12),20220711000510,까뮤이앤씨,20220711,,2022,2022,1
00131939,선도전기,007610,Y,[기재정정]사업보고서 (2020.12),20210326000766,선도전기,20210326,연,2021,2021,1
00131939,선도전기,007610,Y,[기재정정]사업보고서 (2020.12),20210322000757,선도전기,20210322,정연,2021,2021,1
00131939,선도전기,007610,Y,[기재정정]사업보고서 (2021.12),20231229000030,선도전기,20231229,연,2023,2023,1
00131939,선도전기,007610,Y,[기재정정]사업보고서 (2022.12),20230327000475,선도전기,20230327,정연,2023,2023,1
00131939,선도전기,007610,Y,[기재정정]사업보고서 (2023.12),20240502000551,선도전기,20240502,연,2024,2024,1
00131939,선도전기,007610,Y,[기재정정]사업보고서 (2022.12),20240502000538,선도전기,20240502,연,2024,2024,1
00127158,씨아이테크,004920,Y,[기재정정]사업보고서 (2020.12),20210517001174,씨아이테크,20210517,연,2021,2021,1
00127158,씨아이테크,004920,Y,[첨부정정]사업보고서 (2023.12),20240402003607,씨아이테크,20240402,연,2024,2024,1
00103592,광동제약,009290,Y,[기재정정]사업보고서 (2020.12),20210405002921,광동제약,20210405,연,2021,2021,1
00103592,광동제약,009290,Y,[기재정정]사업보고서 (2020.12),20210405002873,광동제약,20210405,정연,2021,2021,1
00103592,광동제약,009290,Y,[기재정정]사업보고서 (2022.12),20230321001353,광동제약,20230321,연,2023,2023,1
00103592,광동제약,009290,Y,[기재정정]사업보고서 (2023.12),20240322001015,광동제약,20240322,연,2024,2024,1
00129554,갤럭시아에스엠,011420,Y,[기재정정]사업보고서 (2019.12),20200331002273,갤럭시아에스엠,20200331,연,2020,2020,1
00129554,갤럭시아에스엠,011420,Y,[기재정정]사업보고서 (2019.12),20200331001799,갤럭시아에스엠,20200331,정연,2020,2020,1
00129554,갤럭시아에스엠,011420,Y,[기재정정]사업보고서 (2021.12),20220323000490,갤럭시아에스엠,20220323,,2022,2022,1
00159740,KISCO홀딩스,001940,Y,[기재정정]사업보고서 (2018.12),20190418000391,KISCO홀딩스,20190418,연,2019,2019,1
00159740,KISCO홀딩스,001940,Y,[기재정정]사업보고서 (2020.12),20210326000432,KISCO홀딩스,20210326,연,2021,2021,1
00159740,KISCO홀딩스,001940,Y,[기재정정]사업보고서 (2022.12),20230324001226,KISCO홀딩스,20230324,연,2023,2023,1
00153861,태영건설,009410,Y,[기재정정]사업보고서 (2017.12),20180612000123,태영건설,20180612,연,2018,2018,1
00153861,태영건설,009410,Y,[기재정정]사업보고서 (2022.12),20230317000233,태영건설,20230317,연,2023,2023,1
00153861,태영건설,009410,Y,[기재정정]사업보고서 (2023.12),20240927000935,태영건설,20240927,연,2024,2024,1
00124090,한국특강,007280,Y,[기재정정]사업보고서 (2017.12),20180612000377,한국특강,20180612,,2018,2018,1
00124090,한국특강,007280,Y,[기재정정]사업보고서 (2020.12),20210818000238,한국특강,20210818,,2021,2021,1
00124090,한국특강,007280,Y,[기재정정]사업보고서 (2020.12),20210817001859,한국특강,20210817,정,2021,2021,1
00124090,한국특강,007280,Y,[기재정정]사업보고서 (2022.12),20240318000532,한국특강,20240318,,2024,2024,1
00140946,한솔로지스틱스,009180,Y,[기재정정]사업보고서 (2017.12),20180615000182,한솔로지스틱스,20180615,연,2018,2018,1
00140946,한솔로지스틱스,009180,Y,[기재정정]사업보고서 (2017.12),20180604000280,한솔로지스틱스,20180604,정연,2018,2018,1
00127042,SYTS,002170,Y,[기재정정]사업보고서 (2019.12),20200401002788,SYTS,20200401,연,2020,2020,1
00127042,SYTS,002170,Y,[기재정정]사업보고서 (2021.12),20220331003424,SYTS,20220331,연,2022,2022,1
00159023,SK텔레콤,017670,Y,[기재정정]사업보고서 (2021.12),20220812000185,SK텔레콤,20220812,연,2022,2022,1
00160375,진양폴리우레탄,010640,Y,[기재정정]사업보고서 (2021.12),20220729000335,진양폴리우레탄,20220729,연,2022,2022,1
00122056,미창석유공업,003650,Y,[기재정정]사업보고서 (2017.12),20180329000108,미창석유공업,20180329,,2018,2018,1
00127802,삼익THK,004380,Y,[기재정정]사업보고서 (2018.12),20190626000068,삼익THK,20190626,,2019,2019,1
00127802,삼익THK,004380,Y,[기재정정]사업보고서 (2021.12),20220329000395,삼익THK,20220329,,2022,2022,1
00121932,미원상사,002840,Y,[기재정정]사업보고서 (2019.12),20200401003109,미원상사,20200401,연,2020,2020,1
00121932,미원상사,002840,Y,[기재정정]사업보고서 (2020.12),20210419000194,미원상사,20210419,연,2021,2021,1
00121932,미원상사,002840,Y,[기재정정]사업보고서 (2021.12),20220728000426,미원상사,20220728,연,2022,2022,1
00134176,세우글로벌,013000,Y,[기재정정]사업보고서 (2020.12),20210910000001,세우글로벌,20210910,,2021,2021,1
00134176,세우글로벌,013000,Y,[기재정정]사업보고서 (2021.12),20220728000414,세우글로벌,20220728,연,2022,2022,1
00134176,세우글로벌,013000,Y,[기재정정]사업보고서 (2022.12),20230724000235,세우글로벌,20230724,연,2023,2023,1
00134176,세우글로벌,013000,Y,[기재정정]사업보고서 (2022.12),20230323000056,세우글로벌,20230323,정연,2023,2023,1
00164788,현대모비스,012330,Y,[첨부정정]사업보고서 (2018.12),20190401004867,현대모비스,20190401,연,2019,2019,1
00164788,현대모비스,012330,Y,[기재정정]사업보고서 (2020.12),20210326001090,현대모비스,20210326,연,2021,2021,1
00164788,현대모비스,012330,Y,[기재정정]사업보고서 (2021.12),20221005000463,현대모비스,20221005,연,2022,2022,1
00164788,현대모비스,012330,Y,[기재정정]사업보고서 (2022.12),20230321001162,현대모비스,20230321,연,2023,2023,1
00164788,현대모비스,012330,Y,[기재정정]사업보고서 (2023.12),20240319000626,현대모비스,20240319,연,2024,2024,1
00101220,KG케미칼,001390,Y,[기재정정]사업보고서 (2016.12),20200217000717,KG케미칼,20200217,연,2020,2020,1
00111689,아진전자부품,009320,Y,[기재정정]사업보고서 (2020.12),20210325000667,아진전자부품,20210325,,2021,2021,1
00159193,한국전력공사,015760,Y,[기재정정]사업보고서 (2019.12),20200402000541,한국전력공사,20200402,연,2020,2020,1
00159193,한국전력공사,015760,Y,[기재정정]사업보고서 (2020.12),20210514000023,한국전력공사,20210514,연,2021,2021,1
00159193,한국전력공사,015760,Y,[기재정정]사업보고서 (2021.12),20220516001505,한국전력공사,20220516,연,2022,2022,1
00159193,한국전력공사,015760,Y,[기재정정]사업보고서 (2022.12),20230525000309,한국전력공사,20230525,연,2023,2023,1
00159193,한국전력공사,015760,Y,[기재정정]사업보고서 (2022.12),20230410003765,한국전력공사,20230410,정연,2023,2023,1
00159193,한국전력공사,015760,Y,[기재정정]사업보고서 (2023.12),20240329002856,한국전력공사,20240329,연,2024,2024,1
00104388,국도화학,007690,Y,[기재정정]사업보고서 (2020.12),20210312000286,국도화학,20210312,연,2021,2021,1
00104388,국도화학,007690,Y,[기재정정]사업보고서 (2020.12),20210312000285,국도화학,20210312,정연,2021,2021,1
00129679,녹십자,006280,Y,[기재정정]사업보고서 (2017.12),20180618000195,녹십자,20180618,연,2018,2018,1
00129679,녹십자,006280,Y,[기재정정]사업보고서 (2020.12),20210428000731,녹십자,20210428,연,2021,2021,1
00129679,녹십자,006280,Y,[기재정정]사업보고서 (2020.12),20210324000032,녹십자,20210324,정연,2021,2021,1
00104999,윌비스,008600,Y,[기재정정]사업보고서 (2021.12),20221226000298,윌비스,20221226,연,2022,2022,1
00104999,윌비스,008600,Y,[기재정정]사업보고서 (2021.12),20220331001744,윌비스,20220331,정연,2022,2022,1
00112679,대창단조,015230,Y,[기재정정]사업보고서 (2021.12),20220930000113,대창단조,20220930,연,2022,2022,1
00129509,한익스프레스,014130,Y,[기재정정]사업보고서 (2022.12),20230711000198,한익스프레스,20230711,연,2023,2023,1
00129509,한익스프레스,014130,Y,[기재정정]사업보고서 (2023.12),20240416000412,한익스프레스,20240416,연,2024,2024,1
00106881,인디에프,014990,Y,[기재정정]사업보고서 (2020.12),20210419000150,인디에프,20210419,연,2021,2021,1
00122348,방림,003610,Y,[기재정정]사업보고서 (2018.09),20181228000854,방림,20181231,정연,2018,2018,1
00122348,방림,003610,Y,[기재정정]사업보고서 (2018.09),20191216000262,방림,20191216,연,2019,2019,1
00122348,방림,003610,Y,[기재정정]사업보고서 (2022.09),20221230000430,방림,20221230,연,2022,2022,1
00108746,DKME,015590,Y,[기재정정]사업보고서 (2022.12),20230317000466,DKME,20230317,,2023,2023,1
00108746,DKME,015590,Y,[기재정정]사업보고서 (2023.12),20240322000337,DKME,20240322,정연,2024,2024,1
00140955,한솔케미칼,014680,Y,[기재정정]사업보고서 (2019.12),20200331002450,한솔케미칼,20200331,연,2020,2020,1
00140955,한솔케미칼,014680,Y,[첨부정정]사업보고서 (2020.12),20210317000005,한솔케미칼,20210317,연,2021,2021,1
00148522,퍼스텍,010820,Y,[기재정정]사업보고서 (2017.12),20180412001800,퍼스텍,20180412,연,2018,2018,1
00161860,한성기업,003680,Y,[기재정정]사업보고서 (2020.12),20210322000152,한성기업,20210322,,2021,2021,1
00153524,태림포장,011280,Y,[기재정정]사업보고서 (2018.12),20190823000331,태림포장,20190823,연,2019,2019,1
00137809,SHD,001770,Y,[기재정정]사업보고서 (2018.12),20200131000232,SHD,20200131,,2020,2020,1
00149239,조일알미늄,018470,Y,[기재정정]사업보고서 (2021.12),20220318000042,조일알미늄,20220318,,2022,2022,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2018.12),20191028000318,에스엘,20191028,정연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2018.12),20191025000524,에스엘,20191025,정연,2019,2019,1
00125521,에스엘,005850,Y,[첨부정정]사업보고서 (2012.12),20190419000540,에스엘,20190419,연,2019,2019,1
00125521,에스엘,005850,Y,[첨부정정]사업보고서 (2011.12),20190419000539,에스엘,20190419,연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2017.12),20190419000519,에스엘,20190419,정연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2016.12),20190419000516,에스엘,20190419,정연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2015.12),20190419000509,에스엘,20190419,연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2014.12),20190419000508,에스엘,20190419,연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2013.12),20190419000500,에스엘,20190419,연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2012.12),20190419000478,에스엘,20190419,정연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2011.12),20190419000471,에스엘,20190419,정연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2018.12),20190402002097,에스엘,20190402,정연,2019,2019,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2018.12),20200625000452,에스엘,20200625,연,2020,2020,1
00125521,에스엘,005850,Y,[기재정정]사업보고서 (2017.12),20200625000445,에스엘,20200625,연,2020,2020,1
